Customer ID;Edad;Genero;Descripcion;Categoria;Fecha Compra;Unidades;PVP;Localizacion;Tamaño;Color;Temporada;Forma Envio;Metodo Pago;Frecuencia Compra
2234;38;Male;Blouse;Clothing;24/03/2036;48;31;Florida;XL;Gray;Summer;Express;Credit Card;Monthly
2235;35;Male;Boots;Footwear;26/03/2036;26;66;New Hampshire;S;Yellow;Winter;Express;Cash;Weekly
2236;40;Male;Socks;Clothing;28/03/2036;44;82;Illinois;M;Gray;Spring;2-Day Shipping;Credit Card;Annually
2237;23;Male;T-shirt;Clothing;30/03/2036;18;88;Louisiana;M;Yellow;Winter;Standard;Debit Card;Fortnightly
2238;45;Male;Sandals;Footwear;01/04/2036;31;34;Alabama;S;Black;Summer;Next Day Air;Venmo;Every 3 Months
2239;40;Male;Sneakers;Footwear;03/04/2036;18;84;Florida;L;Beige;Winter;Standard;Debit Card;Weekly
2240;42;Male;Jewelry;Accessories;05/04/2036;41;96;Alabama;L;Indigo;Summer;2-Day Shipping;Credit Card;Every 3 Months
2241;57;Male;Sandals;Footwear;07/04/2036;18;71;California;L;Green;Winter;Next Day Air;Debit Card;Every 3 Months
2242;18;Male;Jacket;Outerwear;09/04/2036;3;77;Maryland;M;Purple;Summer;Free Shipping;Bank Transfer;Bi-Weekly
2243;18;Male;Skirt;Clothing;11/04/2036;5;66;Nevada;M;Orange;Spring;Next Day Air;Credit Card;Bi-Weekly
2244;56;Male;Shirt;Clothing;13/04/2036;13;21;Massachusetts;M;Teal;Winter;2-Day Shipping;Debit Card;Annually
2245;35;Male;Shorts;Clothing;15/04/2036;22;37;South Carolina;M;Gold;Summer;2-Day Shipping;PayPal;Annually
2246;49;Male;Socks;Clothing;17/04/2036;45;90;Delaware;L;Gray;Fall;Free Shipping;PayPal;Fortnightly
2247;49;Male;Jacket;Outerwear;19/04/2036;39;96;Hawaii;M;Cyan;Fall;Store Pickup;PayPal;Every 3 Months
2248;34;Male;Jewelry;Accessories;21/04/2036;18;37;Florida;L;Teal;Summer;Next Day Air;Venmo;Annually
2249;63;Male;T-shirt;Clothing;23/04/2036;19;66;Rhode Island;M;Violet;Winter;Free Shipping;PayPal;Fortnightly
2250;42;Male;Gloves;Accessories;25/04/2036;29;45;Wyoming;XL;Indigo;Spring;Next Day Air;Debit Card;Weekly
2251;41;Male;Shoes;Footwear;27/04/2036;19;89;Colorado;L;Pink;Summer;Store Pickup;Credit Card;Weekly
2252;26;Male;Shoes;Footwear;29/04/2036;22;94;Virginia;L;Gold;Fall;Free Shipping;Debit Card;Monthly
2253;48;Male;Shoes;Footwear;01/05/2036;21;96;Nebraska;S;Maroon;Summer;Express;Bank Transfer;Annually
2254;62;Male;Hoodie;Clothing;03/05/2036;22;31;Oklahoma;M;Brown;Spring;Store Pickup;PayPal;Monthly
2255;24;Male;Belt;Accessories;05/05/2036;44;79;North Dakota;M;Gold;Winter;Store Pickup;PayPal;Every 3 Months
2256;48;Male;Coat;Outerwear;07/05/2036;42;39;Michigan;L;Teal;Spring;Store Pickup;Bank Transfer;Quarterly
2257;31;Male;Blouse;Clothing;09/05/2036;33;22;California;M;Turquoise;Fall;Standard;Credit Card;Quarterly
2258;41;Male;Skirt;Clothing;11/05/2036;6;32;Tennessee;L;Olive;Fall;Standard;Bank Transfer;Annually
2259;24;Male;T-shirt;Clothing;13/05/2036;44;71;Ohio;L;Cyan;Winter;Store Pickup;Credit Card;Every 3 Months
2260;60;Male;Jeans;Clothing;15/05/2036;24;96;Florida;XL;Beige;Spring;Free Shipping;Cash;Annually
2261;38;Male;Scarf;Accessories;17/05/2036;16;82;Missouri;M;Blue;Fall;Express;PayPal;Quarterly
2262;58;Male;Backpack;Accessories;19/05/2036;12;76;South Carolina;L;Gold;Spring;Standard;Bank Transfer;Fortnightly
2263;53;Male;Backpack;Accessories;21/05/2036;50;22;Arizona;M;Green;Winter;2-Day Shipping;PayPal;Monthly
2264;44;Male;Scarf;Accessories;23/05/2036;42;40;Indiana;XL;Green;Winter;Store Pickup;Cash;Quarterly
2265;51;Male;Hat;Accessories;25/05/2036;50;92;North Dakota;M;Turquoise;Summer;2-Day Shipping;PayPal;Monthly
2266;36;Male;Coat;Outerwear;27/05/2036;10;94;Montana;XL;Yellow;Fall;Store Pickup;PayPal;Quarterly
2267;20;Male;Dress;Clothing;29/05/2036;32;44;Missouri;M;Yellow;Fall;Store Pickup;Debit Card;Weekly
2268;32;Male;Gloves;Accessories;31/05/2036;37;49;Kentucky;S;Blue;Spring;Express;Venmo;Weekly
2269;66;Male;Sweater;Clothing;02/06/2036;15;26;Georgia;L;Charcoal;Spring;2-Day Shipping;Bank Transfer;Monthly
2270;49;Male;Skirt;Clothing;04/06/2036;27;38;Kentucky;M;Yellow;Fall;Store Pickup;Credit Card;Annually
2271;27;Male;Blouse;Clothing;06/06/2036;7;72;Georgia;L;Purple;Spring;Express;Venmo;Weekly
2272;29;Male;Dress;Clothing;08/06/2036;49;99;Alaska;M;Green;Summer;Free Shipping;PayPal;Quarterly
2273;29;Male;Jacket;Outerwear;10/06/2036;44;38;Maine;L;Charcoal;Spring;Standard;PayPal;Monthly
2274;55;Male;Coat;Outerwear;12/06/2036;13;96;New Mexico;L;Silver;Winter;Express;PayPal;Bi-Weekly
2275;57;Male;Dress;Clothing;14/06/2036;38;27;New York;L;Turquoise;Spring;Next Day Air;PayPal;Fortnightly
2276;29;Male;Shorts;Clothing;16/06/2036;10;24;Oklahoma;M;Gray;Winter;Standard;Debit Card;Weekly
2277;31;Male;Jeans;Clothing;18/06/2036;25;82;Wyoming;L;Red;Summer;2-Day Shipping;Debit Card;Weekly
2278;25;Male;Hat;Accessories;20/06/2036;18;56;Alabama;M;Beige;Summer;Next Day Air;Credit Card;Quarterly
2279;61;Male;Gloves;Accessories;22/06/2036;6;25;Maryland;M;Maroon;Fall;Store Pickup;Cash;Every 3 Months
2280;53;Male;Sneakers;Footwear;24/06/2036;35;67;West Virginia;L;Indigo;Spring;Free Shipping;Bank Transfer;Quarterly
2281;22;Male;Shoes;Footwear;26/06/2036;31;21;Kentucky;M;Red;Summer;Standard;Credit Card;Fortnightly
2282;28;Male;Hoodie;Clothing;28/06/2036;41;27;Kansas;XL;Maroon;Summer;Store Pickup;Bank Transfer;Annually
2283;18;Male;Sneakers;Footwear;30/06/2036;8;97;Idaho;S;Red;Fall;2-Day Shipping;Credit Card;Annually
2284;44;Male;Handbag;Accessories;02/07/2036;34;45;Ohio;S;Black;Winter;Free Shipping;Credit Card;Fortnightly
2285;32;Male;Blouse;Clothing;04/07/2036;20;63;Iowa;XL;Black;Fall;Express;Venmo;Annually
2286;34;Male;Belt;Accessories;06/07/2036;38;100;Michigan;L;Pink;Summer;2-Day Shipping;PayPal;Every 3 Months
2287;67;Male;Socks;Clothing;08/07/2036;35;38;South Dakota;L;Blue;Spring;Store Pickup;Venmo;Quarterly
2288;66;Male;Blouse;Clothing;10/07/2036;6;45;Nebraska;L;Green;Summer;Store Pickup;Debit Card;Annually
2289;28;Male;Jewelry;Accessories;12/07/2036;50;91;California;M;Orange;Fall;Next Day Air;PayPal;Weekly
2290;70;Male;Shorts;Clothing;14/07/2036;47;82;Nevada;M;Orange;Fall;Free Shipping;Venmo;Weekly
2291;37;Male;Boots;Footwear;16/07/2036;23;48;Kansas;L;Magenta;Winter;Standard;PayPal;Quarterly
2292;28;Male;Coat;Outerwear;18/07/2036;13;30;Ohio;M;Indigo;Spring;2-Day Shipping;Credit Card;Quarterly
2293;43;Male;T-shirt;Clothing;20/07/2036;31;34;Vermont;S;Beige;Spring;Next Day Air;Debit Card;Monthly
2294;37;Male;Sweater;Clothing;22/07/2036;16;68;Georgia;L;Green;Fall;Express;Debit Card;Every 3 Months
2295;54;Male;Sunglasses;Accessories;24/07/2036;40;95;Maryland;M;Red;Winter;Express;Debit Card;Annually
2296;50;Male;Hat;Accessories;26/07/2036;45;22;Connecticut;L;Beige;Spring;2-Day Shipping;PayPal;Quarterly
2297;46;Male;Gloves;Accessories;28/07/2036;50;88;Washington;M;Green;Fall;Next Day Air;Venmo;Every 3 Months
2298;60;Male;Socks;Clothing;30/07/2036;1;83;California;M;Orange;Summer;Standard;Bank Transfer;Quarterly
2299;40;Male;Handbag;Accessories;01/08/2036;10;87;Montana;L;Cyan;Spring;2-Day Shipping;Cash;Every 3 Months
2300;64;Male;Coat;Outerwear;03/08/2036;48;57;Idaho;M;Violet;Summer;Store Pickup;Credit Card;Every 3 Months
2301;18;Male;Coat;Outerwear;05/08/2036;38;88;Pennsylvania;XL;Lavender;Summer;2-Day Shipping;Credit Card;Monthly
2302;37;Male;Pants;Clothing;07/08/2036;21;20;Maine;L;Turquoise;Winter;Next Day Air;Debit Card;Annually
2303;36;Male;Belt;Accessories;09/08/2036;38;39;Montana;L;Pink;Summer;Store Pickup;Venmo;Monthly
2304;51;Male;Sunglasses;Accessories;11/08/2036;31;71;New Jersey;S;Beige;Spring;2-Day Shipping;Credit Card;Fortnightly
2305;26;Male;Hoodie;Clothing;13/08/2036;9;73;Louisiana;L;Silver;Winter;Free Shipping;Debit Card;Fortnightly
2306;68;Male;Handbag;Accessories;15/08/2036;47;63;Maine;M;Gold;Summer;Free Shipping;Cash;Weekly
2307;27;Male;Gloves;Accessories;17/08/2036;8;78;Florida;L;Silver;Winter;Standard;Cash;Bi-Weekly
2308;28;Male;Skirt;Clothing;19/08/2036;30;96;Missouri;L;Green;Fall;Next Day Air;Debit Card;Annually
2309;49;Male;Sunglasses;Accessories;21/08/2036;22;81;North Dakota;M;Teal;Winter;2-Day Shipping;Bank Transfer;Quarterly
2310;70;Male;Dress;Clothing;23/08/2036;3;95;Connecticut;S;Gold;Fall;2-Day Shipping;Bank Transfer;Quarterly
2311;30;Male;Gloves;Accessories;25/08/2036;15;68;Virginia;M;Cyan;Spring;Standard;PayPal;Monthly
2312;27;Male;Sneakers;Footwear;27/08/2036;10;28;Montana;L;Gold;Spring;2-Day Shipping;Bank Transfer;Every 3 Months
2313;19;Male;T-shirt;Clothing;29/08/2036;19;30;Vermont;L;Violet;Summer;Free Shipping;Cash;Every 3 Months
2314;64;Male;Dress;Clothing;31/08/2036;36;31;Georgia;M;Black;Summer;Next Day Air;Bank Transfer;Fortnightly
2315;42;Male;Handbag;Accessories;02/09/2036;12;95;Virginia;XL;Brown;Winter;Express;Bank Transfer;Every 3 Months
2316;69;Male;Socks;Clothing;04/09/2036;49;79;Vermont;M;Indigo;Winter;2-Day Shipping;Debit Card;Quarterly
2317;28;Male;Sneakers;Footwear;06/09/2036;7;39;Montana;L;Yellow;Winter;Standard;Debit Card;Annually
2318;47;Male;Jacket;Outerwear;08/09/2036;28;34;New Jersey;M;Purple;Summer;Next Day Air;Bank Transfer;Monthly
2319;69;Male;Hoodie;Clothing;10/09/2036;30;28;Wyoming;L;White;Spring;Store Pickup;Credit Card;Annually
2320;56;Male;Sandals;Footwear;12/09/2036;29;38;Maine;XL;Turquoise;Winter;Free Shipping;PayPal;Monthly
2321;28;Male;Shoes;Footwear;14/09/2036;9;55;New Mexico;M;Olive;Spring;Free Shipping;Debit Card;Every 3 Months
2322;50;Male;Sandals;Footwear;16/09/2036;27;31;Colorado;M;Beige;Winter;Next Day Air;Debit Card;Fortnightly
2323;39;Male;Coat;Outerwear;18/09/2036;21;84;Connecticut;S;Lavender;Spring;Store Pickup;Venmo;Fortnightly
2324;35;Male;Gloves;Accessories;20/09/2036;36;93;Maryland;L;White;Winter;Express;Credit Card;Monthly
2325;59;Male;Coat;Outerwear;22/09/2036;19;28;Oregon;L;Brown;Winter;Free Shipping;Debit Card;Annually
2326;44;Male;Boots;Footwear;24/09/2036;47;55;New York;M;Charcoal;Summer;2-Day Shipping;Cash;Weekly
2327;66;Male;Skirt;Clothing;26/09/2036;38;63;Oklahoma;L;Maroon;Winter;Standard;Bank Transfer;Annually
2328;20;Male;Skirt;Clothing;28/09/2036;22;94;Alabama;M;Red;Winter;2-Day Shipping;Venmo;Bi-Weekly
2329;45;Male;Pants;Clothing;30/09/2036;29;36;North Dakota;M;Maroon;Fall;Express;Venmo;Bi-Weekly
2330;49;Male;Hat;Accessories;02/10/2036;42;97;Nebraska;S;Teal;Spring;Free Shipping;Bank Transfer;Annually
2331;60;Male;Backpack;Accessories;04/10/2036;47;63;Arizona;L;Orange;Summer;Store Pickup;PayPal;Every 3 Months
2332;61;Male;Scarf;Accessories;06/10/2036;10;77;Illinois;S;Olive;Spring;2-Day Shipping;Credit Card;Bi-Weekly
2333;36;Male;Scarf;Accessories;08/10/2036;10;53;South Carolina;XL;Olive;Fall;Store Pickup;Venmo;Monthly
2334;33;Male;Shirt;Clothing;10/10/2036;1;77;Kansas;M;Beige;Spring;Next Day Air;PayPal;Every 3 Months
2335;49;Male;Boots;Footwear;12/10/2036;7;79;Kansas;L;Green;Summer;Standard;Credit Card;Monthly
2336;31;Male;Coat;Outerwear;14/10/2036;10;37;Idaho;M;Black;Summer;Store Pickup;Venmo;Fortnightly
2337;19;Male;Belt;Accessories;16/10/2036;11;94;California;M;Green;Winter;Free Shipping;Credit Card;Weekly
2338;39;Male;Boots;Footwear;18/10/2036;5;76;North Dakota;S;Violet;Fall;Store Pickup;Cash;Annually
2339;66;Male;Sneakers;Footwear;20/10/2036;21;68;Georgia;S;Silver;Fall;Express;PayPal;Quarterly
2340;25;Male;Shirt;Clothing;22/10/2036;24;65;Illinois;L;Maroon;Spring;Next Day Air;Bank Transfer;Quarterly
2341;63;Male;Blouse;Clothing;24/10/2036;37;24;Delaware;M;Cyan;Summer;Standard;Credit Card;Fortnightly
2342;56;Male;Jacket;Outerwear;26/10/2036;22;31;Connecticut;L;Teal;Summer;Express;Venmo;Every 3 Months
2343;20;Male;Skirt;Clothing;28/10/2036;16;89;Tennessee;M;Olive;Fall;Standard;Debit Card;Fortnightly
2344;58;Male;Socks;Clothing;30/10/2036;44;49;Maryland;M;Red;Summer;2-Day Shipping;PayPal;Monthly
2345;34;Male;Sandals;Footwear;01/11/2036;14;92;Rhode Island;XL;Lavender;Fall;Express;Venmo;Bi-Weekly
2346;28;Male;T-shirt;Clothing;03/11/2036;23;32;New York;S;Orange;Winter;Express;Bank Transfer;Every 3 Months
2347;22;Male;Jacket;Outerwear;05/11/2036;46;67;New Mexico;L;Brown;Winter;Standard;Debit Card;Fortnightly
2348;37;Male;Belt;Accessories;07/11/2036;46;64;California;S;Gray;Fall;Express;Cash;Every 3 Months
2349;54;Male;Shoes;Footwear;09/11/2036;16;84;Maine;M;Orange;Spring;Next Day Air;PayPal;Every 3 Months
2350;65;Male;Blouse;Clothing;11/11/2036;40;34;New York;M;Orange;Fall;Standard;Credit Card;Every 3 Months
2351;57;Male;Shoes;Footwear;13/11/2036;21;26;Hawaii;M;Turquoise;Winter;Free Shipping;Cash;Annually
2352;38;Male;Sweater;Clothing;15/11/2036;25;50;New Hampshire;S;Cyan;Fall;Store Pickup;PayPal;Bi-Weekly
2353;70;Male;Boots;Footwear;17/11/2036;25;46;Nebraska;M;Yellow;Fall;Store Pickup;Bank Transfer;Quarterly
2354;56;Male;Handbag;Accessories;19/11/2036;25;71;Montana;M;White;Fall;Standard;Debit Card;Every 3 Months
2355;56;Male;Blouse;Clothing;21/11/2036;27;78;Wisconsin;M;Blue;Summer;Next Day Air;Venmo;Monthly
2356;22;Male;Skirt;Clothing;23/11/2036;12;35;Tennessee;S;Purple;Winter;Next Day Air;Cash;Monthly
2357;57;Male;Backpack;Accessories;25/11/2036;27;58;Montana;M;Gray;Summer;Free Shipping;Debit Card;Quarterly
2358;53;Male;Shirt;Clothing;27/11/2036;40;67;Michigan;L;Cyan;Fall;2-Day Shipping;Credit Card;Bi-Weekly
2359;53;Male;Sweater;Clothing;29/11/2036;38;93;Texas;L;Pink;Spring;Standard;Credit Card;Quarterly
2360;19;Male;Scarf;Accessories;01/12/2036;44;81;Pennsylvania;S;Gold;Spring;2-Day Shipping;Bank Transfer;Every 3 Months
2361;49;Male;Handbag;Accessories;03/12/2036;27;80;New York;L;Silver;Fall;2-Day Shipping;Venmo;Every 3 Months
2362;44;Male;Scarf;Accessories;05/12/2036;30;64;Alabama;M;Gray;Spring;2-Day Shipping;Credit Card;Every 3 Months
2363;27;Male;Jeans;Clothing;07/12/2036;24;41;Virginia;M;Brown;Fall;Standard;Credit Card;Monthly
2364;60;Male;Socks;Clothing;09/12/2036;38;79;Pennsylvania;XL;Pink;Winter;Express;Cash;Bi-Weekly
2365;62;Male;Sunglasses;Accessories;11/12/2036;4;60;Mississippi;L;Maroon;Winter;Free Shipping;PayPal;Quarterly
2366;52;Male;Sneakers;Footwear;13/12/2036;32;91;Wyoming;S;Peach;Winter;Next Day Air;Venmo;Monthly
2367;30;Male;Shoes;Footwear;15/12/2036;32;66;New Mexico;L;Brown;Winter;Express;Credit Card;Fortnightly
2368;66;Male;Socks;Clothing;17/12/2036;28;85;North Dakota;L;Green;Winter;Standard;Bank Transfer;Bi-Weekly
2369;29;Male;Sunglasses;Accessories;19/12/2036;6;38;New Jersey;M;Lavender;Summer;Standard;Debit Card;Every 3 Months
2370;24;Male;Sweater;Clothing;21/12/2036;24;23;Vermont;M;Cyan;Winter;Standard;PayPal;Monthly
2371;51;Male;Shoes;Footwear;23/12/2036;38;71;Alaska;M;Black;Spring;Store Pickup;Venmo;Weekly
2372;67;Male;Socks;Clothing;25/12/2036;28;25;Indiana;M;Charcoal;Winter;Next Day Air;Debit Card;Annually
2373;50;Male;Boots;Footwear;27/12/2036;9;39;Alabama;XL;Silver;Spring;Express;PayPal;Fortnightly
2374;37;Male;Hoodie;Clothing;29/12/2036;21;20;Michigan;M;Gray;Spring;Express;Debit Card;Every 3 Months
2375;69;Male;Gloves;Accessories;31/12/2036;31;73;Washington;L;Peach;Winter;Standard;Debit Card;Monthly
2376;60;Male;Backpack;Accessories;02/01/2037;18;63;Virginia;L;Peach;Fall;Next Day Air;Credit Card;Quarterly
2377;21;Male;Gloves;Accessories;04/01/2037;5;94;Tennessee;XL;Cyan;Spring;Express;Cash;Weekly
2378;44;Male;Blouse;Clothing;06/01/2037;22;94;South Dakota;L;Magenta;Fall;Next Day Air;Cash;Annually
2379;26;Male;Scarf;Accessories;08/01/2037;37;71;New Hampshire;L;Teal;Summer;Store Pickup;PayPal;Bi-Weekly
2380;40;Male;Hat;Accessories;10/01/2037;22;77;South Dakota;M;Peach;Spring;2-Day Shipping;Debit Card;Monthly
2381;41;Male;Scarf;Accessories;12/01/2037;36;66;Pennsylvania;M;Black;Fall;Next Day Air;PayPal;Fortnightly
2382;62;Male;Sandals;Footwear;14/01/2037;23;23;Wisconsin;M;Teal;Summer;Free Shipping;PayPal;Annually
2383;39;Male;Sweater;Clothing;16/01/2037;44;60;California;M;Turquoise;Spring;Express;Debit Card;Weekly
2384;53;Male;Backpack;Accessories;18/01/2037;25;72;Rhode Island;L;Gold;Spring;2-Day Shipping;Bank Transfer;Annually
2385;24;Male;Blouse;Clothing;20/01/2037;40;35;Alabama;L;Green;Winter;2-Day Shipping;PayPal;Quarterly
2386;41;Male;Scarf;Accessories;22/01/2037;12;31;Oklahoma;M;Brown;Fall;Express;PayPal;Weekly
2387;19;Male;Socks;Clothing;24/01/2037;14;33;Illinois;L;Blue;Summer;Standard;Venmo;Monthly
2388;36;Male;Hat;Accessories;26/01/2037;14;95;Tennessee;M;Gold;Summer;2-Day Shipping;Debit Card;Monthly
2389;21;Male;Dress;Clothing;28/01/2037;10;68;Alabama;M;Peach;Fall;Store Pickup;Debit Card;Annually
2390;25;Male;Coat;Outerwear;30/01/2037;17;87;Kansas;M;Violet;Spring;Store Pickup;Bank Transfer;Every 3 Months
2391;65;Male;Shirt;Clothing;01/02/2037;24;64;Arizona;XL;Yellow;Winter;Express;Debit Card;Fortnightly
2392;42;Male;Shirt;Clothing;03/02/2037;31;74;Michigan;M;Black;Winter;Next Day Air;Bank Transfer;Quarterly
2393;40;Male;Jeans;Clothing;05/02/2037;36;62;Missouri;L;Silver;Spring;2-Day Shipping;Cash;Annually
2394;58;Male;Socks;Clothing;07/02/2037;38;97;Louisiana;M;Brown;Winter;2-Day Shipping;PayPal;Every 3 Months
2395;40;Male;Sandals;Footwear;09/02/2037;23;47;Connecticut;L;Peach;Fall;2-Day Shipping;Debit Card;Fortnightly
2396;62;Male;Blouse;Clothing;11/02/2037;47;83;Connecticut;M;Cyan;Winter;2-Day Shipping;PayPal;Bi-Weekly
2397;38;Male;Shirt;Clothing;13/02/2037;20;82;Oregon;M;Olive;Spring;2-Day Shipping;Venmo;Weekly
2398;37;Male;Sunglasses;Accessories;15/02/2037;41;26;West Virginia;L;Black;Fall;Store Pickup;Venmo;Monthly
2399;65;Male;Jacket;Outerwear;17/02/2037;44;81;Florida;M;Orange;Winter;Free Shipping;Bank Transfer;Fortnightly
2400;55;Male;Dress;Clothing;19/02/2037;31;44;New Hampshire;L;Beige;Spring;Store Pickup;Cash;Monthly
2401;43;Male;Sunglasses;Accessories;21/02/2037;11;88;Oregon;M;Peach;Winter;Next Day Air;Credit Card;Bi-Weekly
2402;43;Male;Boots;Footwear;23/02/2037;25;76;Oregon;M;Pink;Winter;Standard;PayPal;Bi-Weekly
2403;45;Male;Scarf;Accessories;25/02/2037;31;89;Utah;M;Brown;Winter;Free Shipping;Cash;Weekly
2404;64;Male;Shorts;Clothing;27/02/2037;40;22;Missouri;M;Magenta;Fall;Standard;Debit Card;Weekly
2405;28;Male;Shorts;Clothing;01/03/2037;23;33;West Virginia;L;Cyan;Winter;2-Day Shipping;Credit Card;Bi-Weekly
2406;69;Male;Jeans;Clothing;03/03/2037;5;97;California;XL;Silver;Fall;Standard;Debit Card;Quarterly
2407;54;Male;Scarf;Accessories;05/03/2037;26;57;California;M;Indigo;Winter;Standard;PayPal;Weekly
2408;52;Male;Shorts;Clothing;07/03/2037;11;38;Illinois;M;Beige;Summer;Express;Credit Card;Bi-Weekly
2409;23;Male;Sneakers;Footwear;09/03/2037;44;55;Hawaii;XL;Black;Fall;Next Day Air;Debit Card;Every 3 Months
2410;26;Male;Jewelry;Accessories;11/03/2037;47;37;Washington;L;Yellow;Spring;Store Pickup;Cash;Every 3 Months
2411;48;Male;Shoes;Footwear;13/03/2037;46;43;Wisconsin;M;Maroon;Summer;Free Shipping;PayPal;Monthly
2412;49;Male;Hoodie;Clothing;15/03/2037;35;96;Virginia;M;Cyan;Summer;Free Shipping;Cash;Every 3 Months
2413;53;Male;Jacket;Outerwear;17/03/2037;8;51;Oregon;M;Pink;Winter;2-Day Shipping;Bank Transfer;Bi-Weekly
2414;69;Male;Shorts;Clothing;19/03/2037;30;95;Pennsylvania;XL;Violet;Fall;2-Day Shipping;Bank Transfer;Weekly
2415;26;Male;Socks;Clothing;21/03/2037;14;26;Virginia;M;Lavender;Summer;Next Day Air;Credit Card;Bi-Weekly
2416;21;Male;Coat;Outerwear;23/03/2037;30;34;Hawaii;XL;Lavender;Fall;Standard;Bank Transfer;Weekly
2417;59;Male;Sandals;Footwear;25/03/2037;26;83;Nebraska;S;Black;Summer;Next Day Air;Credit Card;Every 3 Months
2418;21;Male;Backpack;Accessories;27/03/2037;32;24;Alaska;M;Olive;Fall;Standard;Venmo;Fortnightly
2419;22;Male;Pants;Clothing;29/03/2037;47;69;Michigan;S;Indigo;Fall;Next Day Air;Cash;Every 3 Months
2420;26;Male;Sweater;Clothing;31/03/2037;11;40;North Carolina;M;Blue;Fall;Next Day Air;Credit Card;Every 3 Months
2421;41;Male;Jacket;Outerwear;02/04/2037;28;87;North Carolina;S;Green;Winter;Free Shipping;PayPal;Annually
2422;37;Male;Sneakers;Footwear;04/04/2037;2;46;Minnesota;L;Pink;Spring;Standard;Debit Card;Every 3 Months
2423;30;Male;Jewelry;Accessories;06/04/2037;45;82;Georgia;M;Peach;Winter;Store Pickup;Credit Card;Weekly
2424;49;Male;Backpack;Accessories;08/04/2037;7;81;West Virginia;M;Purple;Summer;Free Shipping;Credit Card;Every 3 Months
2425;49;Male;Jewelry;Accessories;10/04/2037;28;57;Delaware;M;Peach;Winter;Next Day Air;Bank Transfer;Bi-Weekly
2426;58;Male;Shoes;Footwear;12/04/2037;34;49;North Dakota;S;Olive;Summer;2-Day Shipping;Bank Transfer;Quarterly
2427;70;Male;Jacket;Outerwear;14/04/2037;26;42;Florida;M;Olive;Fall;Free Shipping;Debit Card;Every 3 Months
2428;27;Male;Jacket;Outerwear;16/04/2037;45;26;Oregon;M;Purple;Spring;Standard;Cash;Quarterly
2429;65;Male;T-shirt;Clothing;18/04/2037;34;38;Idaho;M;Violet;Spring;Next Day Air;Debit Card;Annually
2430;57;Male;Sneakers;Footwear;20/04/2037;47;57;Virginia;XL;Maroon;Summer;Standard;Credit Card;Fortnightly
2431;20;Male;Jacket;Outerwear;22/04/2037;42;100;North Dakota;XL;White;Summer;Express;Cash;Quarterly
2432;34;Male;Hoodie;Clothing;24/04/2037;27;73;Alabama;S;Olive;Fall;Express;Bank Transfer;Every 3 Months
2433;59;Male;Jacket;Outerwear;26/04/2037;43;66;Hawaii;M;Peach;Winter;Store Pickup;Venmo;Monthly
2434;54;Male;T-shirt;Clothing;28/04/2037;16;73;Oregon;M;Blue;Spring;Standard;Cash;Bi-Weekly
2435;36;Male;Gloves;Accessories;30/04/2037;40;45;Utah;M;Brown;Spring;Store Pickup;Credit Card;Monthly
2436;21;Male;Sneakers;Footwear;02/05/2037;29;27;Hawaii;S;Black;Fall;Free Shipping;Cash;Bi-Weekly
2437;52;Male;T-shirt;Clothing;04/05/2037;38;24;Connecticut;M;Yellow;Fall;Store Pickup;Credit Card;Quarterly
2438;43;Male;Sneakers;Footwear;06/05/2037;34;59;Wyoming;XL;Magenta;Winter;Store Pickup;Credit Card;Weekly
2439;32;Male;Jeans;Clothing;08/05/2037;30;20;Delaware;S;Cyan;Winter;Express;Venmo;Weekly
2440;55;Male;Handbag;Accessories;10/05/2037;45;44;Arkansas;M;Maroon;Summer;Standard;Bank Transfer;Annually
2441;31;Male;Socks;Clothing;12/05/2037;47;90;Indiana;M;Red;Spring;Standard;Bank Transfer;Annually
2442;45;Male;Jewelry;Accessories;14/05/2037;5;36;California;M;Black;Fall;Free Shipping;Credit Card;Monthly
2443;53;Male;Blouse;Clothing;16/05/2037;50;95;Wyoming;L;Violet;Winter;Free Shipping;Debit Card;Bi-Weekly
2444;24;Male;Backpack;Accessories;18/05/2037;24;30;South Dakota;M;Green;Spring;2-Day Shipping;Bank Transfer;Bi-Weekly
2445;47;Male;Scarf;Accessories;20/05/2037;15;65;West Virginia;S;Gold;Fall;Express;Debit Card;Bi-Weekly
